avgExecutorRunTime , avgexecutorCpuTime , InputBytes , avgShuffleReadBytes ,avgShuffleWriteBytes , avgMemoryBytesSpilled ,avgDiskBytesSpilled ,avgExecutorDeserializeTime , avgExecutorDeserializeCPUTime ,avgResultSize , numberOfStages,avgGCTime ,avgOutSize , avgResultSerTime , avgInputRecordsRead, avgOutputRecordsWritten, avgShuffleRemoteBlocksFetched, avgShuffleLocalBlocksFetched, avgShuffleFetchWaitTime, avgShuffleRemoteBytesRead , avgShuffleTotalBlocksFetched ,avgShuffleWriteTime,avgShuffleWriteRecords ,avgShuffleReadRecords , AppId , Exec_time
32690,2.60E+10,1.04E+09,5.75E+07,6.86E+07,0,0,1042.666667,2.67E+08,12889,6,9431.833333,716905.5,0.833333333,1614914.667,19380.83333,28.33333333,2.333333333,218.5,5.60E+07,29.5,1.22E+08,4270737.667,3480368,application_1546585828047_0031
30157.33333,2.55E+10,1.02E+09,5.69E+07,6.83E+07,0,0,1403.333333,4.16E+08,13065,6,6794.166667,700593.5,1,1613592.667,18940.16667,29.66666667,0.833333333,170.1666667,5.66E+07,30,1.08E+08,4251678.167,3444097.833,application_1546585828047_0030
34537,2.62E+10,1.04E+09,5.75E+07,6.86E+07,0,0,484.8333333,2.66E+08,12890,6,9533.5,716884.3333,0.333333333,1614914.667,19380.83333,28.33333333,2.166666667,32.83333333,5.60E+07,29.5,1.51E+08,4270737.667,3480368,application_1546585828047_0029
34803.33333,2.72E+10,1.04E+09,5.75E+07,6.86E+07,0,0,512.8333333,2.47E+08,12932,6,9645.666667,716902.6667,0.666666667,1614914.667,19380.83333,28.33333333,2.166666667,1.333333333,5.60E+07,29.5,1.19E+08,4270737.667,3480368,application_1546585828047_0027
43905.16667,3.63E+10,1.27E+09,5.09E+07,5.88E+07,0,0,673.8333333,2.32E+08,13314,6,9770,906632.8333,0.5,1630303.667,24510.5,24.33333333,1.666666667,100.8333333,4.98E+07,25,1.69E+08,4466347.167,3878516.167,application_1546150729744_0118
46699,3.89E+10,1.75E+09,5.87E+07,6.13E+07,0,0,508.3333333,2.36E+08,13318,6,9755.5,1284421.333,0.833333333,1660947.667,34725.16667,19.33333333,1.666666667,1.166666667,5.70E+07,20,1.46E+08,4755526.167,4571764.5,application_1546150729744_0117
39510.66667,3.13E+10,9.99E+08,4.52E+07,5.61E+07,0,0,501.5,2.38E+08,13359,6,10095.66667,689468.6667,0.833333333,1612720.667,18649.5,29.33333333,2.166666667,1.166666667,4.41E+07,30.5,1.32E+08,4238615.667,3420899.167,application_1546150729744_0116
40055.16667,3.31E+10,1.11E+09,4.67E+07,5.59E+07,0,0,489.3333333,2.39E+08,13380,6,8363.333333,772699.6667,0.666666667,1619458.667,20895.5,26.83333333,2.166666667,2.166666667,4.54E+07,28,1.52E+08,4332322.167,3603260.167,application_1546150729744_0114
52640,4.49E+10,3.24E+09,8.60E+07,6.65E+07,0,0,512.3333333,2.57E+08,13302,6,9044,2483618.333,1,1756772.167,66666.66667,18.83333333,1.666666667,1.5,8.29E+07,19.5,1.76E+08,5197162.667,6823216.833,application_1546150729744_0110
47061.33333,3.93E+10,1.57E+09,5.67E+07,6.12E+07,0,0,481.6666667,2.42E+08,13330,6,9580,1141673.667,0.666666667,1649368.167,30865.33333,20.83333333,1.666666667,1.5,5.52E+07,21.5,1.92E+08,4659293.667,4322610.333,application_1546150729744_0107
53645.33333,4.65E+10,2.30E+09,6.90E+07,6.56E+07,0,0,515.6666667,2.35E+08,13380,6,9509,1712522.5,0.833333333,1695666.667,46298.16667,16.5,1.166666667,1.5,6.71E+07,17,2.29E+08,4974982.667,5248711,application_1546150729744_0106
41953,3.48E+10,1.48E+09,5.47E+07,6.04E+07,0,0,531.3333333,2.40E+08,13338,6,8255.166667,1063020,0.833333333,1642989.667,28739.16667,21.83333333,1.666666667,111,5.33E+07,22.5,2.40E+08,4599728.667,4179146.167,application_1546150729744_0105
60178.83333,5.49E+10,4.96E+09,1.05E+08,7.15E+07,0,0,301.8333333,1.54E+08,13253,6,6524.666667,3853126.167,0.666666667,1869283.167,104170.3333,11.33333333,1.166666667,3.166666667,9.92E+07,12,2.14E+08,5359739.167,7920509.167,application_1546150729744_0104
